article,primary_category,all_categories,confidence,processing_time,error
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/trouble-socialism-eventually-run-people-money-margaret-thatcher_gpt-4o-mini.md/trouble-socialism-eventually-run-people-money-margaret-thatcher_gpt-4o-mini.md,Economy,"Economy, Social Issues, Culture, Politics, Philosophy",0.95,2.2036588191986084,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b77a.md/b77a.md,Culture,"Culture, History, Research, Science, Social Issues, Education",0.95,2.5168023109436035,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/trouble-telling-good-story-invariably-reminds-fellow-dull-one-sid-caesar_gpt-4o-mini.md/trouble-telling-good-story-invariably-reminds-fellow-dull-one-sid-caesar_gpt-4o-mini.md,Culture,"Culture, Social Issues, Education, Science, Politics",0.95,1.6850008964538574,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/trouble-lot-self-made-men-worship-creator_gpt-4o-mini.md/trouble-lot-self-made-men-worship-creator_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Ecology, Education, Philosophy, Politics",0.95,4.377063512802124,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0498.txt/Stoicism_Buddhism_Epicureanism_Quotes_0498.txt,Culture,"Culture, Science, Education",0.9,1.5966103076934814,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/alls-well-ends-murphy_chatgpt-4o.md/alls-well-ends-murphy_chatgpt-4o.md,Philosophy,"Philosophy, Culture, Social Issues, Ecology, Science, Education",0.95,1.8840372562408447,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1867.txt/1867.txt,Science,"Science, Technology, Education",0.9,1.6991143226623535,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_culture.md,Culture,"Culture, Politics, Education, Environment, Science, Social Issues",0.95,2.555450201034546,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/alls-fair-in-love-and-war-what-a-contemptible-lie-robert-heinlein-time-enough-for_chatgpt-4o.md/alls-fair-in-love-and-war-what-a-contemptible-lie-robert-heinlein-time-enough-for_chatgpt-4o.md,Culture,"Culture, Social Issues, Ethics, Philosophy, Ecology, Politics",0.95,2.5851006507873535,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b77b.md/b77b.md,Culture,"Culture, Research, History, Social Issues, Education, Science",0.95,2.259373426437378,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0497.txt/Stoicism_Buddhism_Epicureanism_Quotes_0497.txt,Culture,"Culture, Social Issues, Politics, Education",0.9,2.454589366912842,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m135.md/m135.md,Culture,"Culture, Research, History, Social Issues, Education, Folklore",0.95,2.3271539211273193,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/live-sick-society-everything-wrong_gpt-4o-mini.md/live-sick-society-everything-wrong_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Health, Politics, Education, Ethics",0.95,2.2340548038482666,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_darwin.md,Science,"Science, Culture, Education, Social Issues",0.95,1.736630916595459,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m134c.md/m134c.md,Culture,"Culture, History, Social Issues, Education, Research, Nature",0.95,3.2878921031951904,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_darwin-day.md,Science,"Science, Culture, Education, Politics",0.95,2.879291534423828,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b77b1.md/b77b1.md,Culture,"Culture, Research, Education, History, Social Issues, Science",0.95,2.4765353202819824,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1868.txt/1868.txt,Culture,"Culture, Social Issues, History",0.9,1.4243435859680176,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-friends-stab-front-oscar-wilde_gpt-4o-mini.md/true-friends-stab-front-oscar-wilde_gpt-4o-mini.md,Culture,"Culture, Social Issues, Ecology, Philosophy",0.9,1.852369785308838,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m135a.md/m135a.md,Culture,"Culture, Social Issues, History, Nature, Education, Folklore",0.9,2.435208797454834,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_dating.md,Social Issues,"Social Issues, Culture, Health, Education",0.85,1.6672375202178955,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m136a.md/m136a.md,Culture,"Culture, Research, Folklore, History, Social Issues, Education",0.95,1.3755645751953125,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/live-sky-dont-horizon-dr-konrad-adenauer_gpt-4o-mini.md/live-sky-dont-horizon-dr-konrad-adenauer_gpt-4o-mini.md,Culture,"Culture, Social Issues, Education, Ecology, Philosophy",0.95,2.492457628250122,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b77b2.md/b77b2.md,Culture,"Culture, Research, History",0.9,1.9230735301971436,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b77c.md/b77c.md,Culture,"Culture, Science, Research",0.9,1.6330177783966064,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0500.txt/Stoicism_Buddhism_Epicureanism_Quotes_0500.txt,Education,"Education, Culture, Science, Philosophy",0.9,1.8078868389129639,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_david-sloan-wilson.md,Culture,"Culture, Politics, Science, Business",0.9,1.6817290782928467,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0499.txt/Stoicism_Buddhism_Epicureanism_Quotes_0499.txt,Culture,"Culture, Environment, Art, Social Issues",0.9,2.231043815612793,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1869.txt/1869.txt,Culture,"Culture, Social Issues, Religion, Philosophy",0.9,2.0631511211395264,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/alone-adj-bad-company-ambrose-bierce-devils-dictionary_chatgpt-4o.md/alone-adj-bad-company-ambrose-bierce-devils-dictionary_chatgpt-4o.md,Culture,"Culture, Ecology, Philosophy, Social Issues, Education, Science",0.95,3.0562469959259033,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/live-world-always-welcome-visitors_gpt-4o-mini.md/live-world-always-welcome-visitors_gpt-4o-mini.md,Culture,"Culture, Social Issues, Education, Philosophy, Evolution",0.95,2.3810343742370605,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/alone-lily-tomlin_gpt-4o-mini.md/alone-lily-tomlin_gpt-4o-mini.md,Culture,"Culture, Social Issues, Ecology, Philosophy",0.9,2.440294027328491,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1870.txt/1870.txt,Engineering,"Engineering, Technology, Social Issues",0.7,1.7957847118377686,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m136.md/m136.md,Culture,"Culture, History, Social Issues, Research, Folklore, Geography",0.95,3.0746657848358154,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-paperboy-throws-paper-bushes-explained-newtons-law-gravity-takes_gpt-4o-mini.md/true-paperboy-throws-paper-bushes-explained-newtons-law-gravity-takes_gpt-4o-mini.md,Science,"Science, Social Issues, Culture, Education, Philosophy",0.9,2.3276526927948,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/already-zero-privacy-get-scott-mcnealy-president-sun-microsystems_gpt-4o-mini.md/already-zero-privacy-get-scott-mcnealy-president-sun-microsystems_gpt-4o-mini.md,Culture,"Culture, Social Issues, Technology, Ethics, Health",0.95,1.5715112686157227,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0501.txt/Stoicism_Buddhism_Epicureanism_Quotes_0501.txt,Culture,"Culture, Philosophy, Art, Social Issues",0.9,2.147341012954712,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1871.txt/1871.txt,Social Issues,"Social Issues, Culture, Education",0.7,1.5596320629119873,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-knowledge-exists-knowing-know-nothing-socrates_gpt-4o-mini.md/true-knowledge-exists-knowing-know-nothing-socrates_gpt-4o-mini.md,Philosophy,"Philosophy, Education, Social Issues, Science, Culture",0.95,3.4760618209838867,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/alone-reason-lie-actuality-suffers-friedrich-nietzsche_gpt-4o-mini.md/alone-reason-lie-actuality-suffers-friedrich-nietzsche_gpt-4o-mini.md,Philosophy,"Philosophy, Ecology, Culture, Social Issues, Education, Health",0.95,2.8477253913879395,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_decolonization.md,Environment,"Environment, Social Issues, Politics, Science",0.9,1.9596216678619385,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b79.md/b79.md,Culture,"Culture, History, Research, Science, Social Issues, Education",0.95,1.69273042678833,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m136b.md/m136b.md,Culture,"Culture, History, Research, Social Issues, Education",0.95,2.5399906635284424,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/lived-war-lost-much-know-whats-worth-fight-honor-courage-matters-bo_gpt-4o-mini.md/lived-war-lost-much-know-whats-worth-fight-honor-courage-matters-bo_gpt-4o-mini.md,Culture,"Culture, Social Issues, Philosophy, Science, Ethics",0.9,3.2444534301757812,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b78.md/b78.md,Culture,"Culture, Research, Education, Science, Social Issues",0.9,2.7398343086242676,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0502.txt/Stoicism_Buddhism_Epicureanism_Quotes_0502.txt,Health,"Health, Social Issues, Culture, Philosophy",0.9,2.003577470779419,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/living-earth-may-expensive-includes-annual-free-trip-around-sun_gpt-4o-mini.md/living-earth-may-expensive-includes-annual-free-trip-around-sun_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Ecology, Environment, Health",0.95,2.351536512374878,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1872.txt/1872.txt,Culture,"Culture, Social Issues, Technology",0.8,1.2715094089508057,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/living-valid-tradition-like-river-long-course-brings-freshness-richness-fertility_chatgpt-4o.md/living-valid-tradition-like-river-long-course-brings-freshness-richness-fertility_chatgpt-4o.md,Culture,"Culture, Social Issues, Education, Philosophy, History, Science",0.95,1.879216194152832,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-self-part-us-change-circumstances-mason-cooley_gpt-4o-mini.md/true-self-part-us-change-circumstances-mason-cooley_gpt-4o-mini.md,Philosophy,"Philosophy, Culture, Science, Education, Social Issues",0.95,2.6163570880889893,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m136c.md/m136c.md,Culture,"Culture, Research, History, Social Issues, Education, Nature",0.95,2.384007215499878,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_democrats.md,Politics,"Politics, Social Issues, Culture, Science",0.9,2.747828483581543,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0503.txt/Stoicism_Buddhism_Epicureanism_Quotes_0503.txt,Culture,"Culture, History, Philosophy",0.9,1.896684169769287,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_depression.md,Health,"Health, Science, Social Issues, Culture",0.9,1.7056937217712402,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/loathe-people-keep-dogs-cowards-havent-got-guts-bite-people-august-strindberg_gpt-4o-mini.md/loathe-people-keep-dogs-cowards-havent-got-guts-bite-people-august-strindberg_gpt-4o-mini.md,Culture,"Culture, Social Issues, Science, Health, Education",0.95,1.5990302562713623,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/always-acknowledge-fault-throw-authority-guard-give-opportunity-commit_chatgpt-4o.md/always-acknowledge-fault-throw-authority-guard-give-opportunity-commit_chatgpt-4o.md,Ecology,"Ecology, Culture, Social Issues, Ethics, Politics, Human Behavior",0.95,2.860079050064087,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-wisdom-less-presuming-folly-wise-man-doubteth-often-changeth-mind-fool_gpt-4o-mini.md/true-wisdom-less-presuming-folly-wise-man-doubteth-often-changeth-mind-fool_gpt-4o-mini.md,Philosophy,"Philosophy, Culture, Education, Technology",0.95,1.608525276184082,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m136d.md/m136d.md,Culture,"Culture, Social Issues, History, Education, Folklore, Nature",0.95,2.008462905883789,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1873.txt/1873.txt,Social Issues,"Social Issues, Culture, Politics",0.7,1.7521724700927734,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b79a1.md/b79a1.md,Culture,"Culture, History, Social Issues, Research, Science, Education",0.95,1.4798173904418945,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/true-value-depends-entirely-compared_gpt-4o-mini.md/true-value-depends-entirely-compared_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Ecology, Education, Philosophy",0.95,3.207503080368042,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0504.txt/Stoicism_Buddhism_Epicureanism_Quotes_0504.txt,Culture,"Culture, Philosophy, Education, History",0.9,2.0005013942718506,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m137.md/m137.md,Culture,"Culture, Research, Education, History, Social Issues, Nature",0.95,1.8282599449157715,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/always-beer-cans-rolling-floor-car-boss-asks-ride-home-office-murphy_gpt-4o-mini.md/always-beer-cans-rolling-floor-car-boss-asks-ride-home-office-murphy_gpt-4o-mini.md,Culture,"Culture, Social Issues, Human Behavior, Education, Politics",0.95,2.4282219409942627,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/truly-great-madness-achieved-without-significant-intelligence-henrik-tikkanen_gpt-4o-mini.md/truly-great-madness-achieved-without-significant-intelligence-henrik-tikkanen_gpt-4o-mini.md,Culture,"Culture, Science, Ecology, Education",0.9,1.8324382305145264,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/always-choose-friends-good-looks-enemies-good-intellects-man-careful-choic_gpt-4o-mini.md/always-choose-friends-good-looks-enemies-good-intellects-man-careful-choic_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Ecology, Politics, Education",0.95,2.2285449504852295,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0505.txt/Stoicism_Buddhism_Epicureanism_Quotes_0505.txt,Culture,"Culture, Social Issues, Philosophy",0.85,1.8520088195800781,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/logic-systematic-method-coming-wrong-conclusion-confidence-murphy_gpt-4o-mini.md/logic-systematic-method-coming-wrong-conclusion-confidence-murphy_gpt-4o-mini.md,Science,"Science, Social Issues, Health, Culture, Ethics",0.9,2.229081392288208,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/b79a.md/b79a.md,Culture,"Culture, History, Research, Education, Science, Social Issues",0.95,3.0651803016662598,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1875.txt/1875.txt,Culture,"Culture, Politics, History",0.9,1.6282269954681396,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1874.txt/1874.txt,Culture,"Culture, History, Politics",0.9,2.5484776496887207,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/tags_dewey.md,Education,"Education, Culture, Science, Politics",0.9,2.0438404083251953,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/logicians-ill-defined-rational-human-kind-logic-say-belongs-man-let-prove_gpt-4o-mini.md/logicians-ill-defined-rational-human-kind-logic-say-belongs-man-let-prove_gpt-4o-mini.md,Culture,"Culture, Social Issues, Ecology, Education",0.95,1.832789659500122,
